,pubmed_id,value,class,id_ontology
2081,23402,cataract,Modifier,D002386
2085,2989709,deficiency of AAT,SpecificDisease,C531610
2086,2989709,emphysema,DiseaseClass,D004646
2087,2989709,liver disease,DiseaseClass,D008107
2091,10976074,Myotonic dystrophy,SpecificDisease,D009223
2092,10976074,Myotonic dystrophy,SpecificDisease,D009223
2093,10976074,DM,SpecificDisease,D009223
2094,10976074,muscular dystrophy,SpecificDisease,D009136
2095,10976074,myotonia,DiseaseClass,D009222
2096,10976074,myopathy,DiseaseClass,D009135
2097,10976074,DM,Modifier,D009223
2101,10797418,Prader-Willi syndrome,SpecificDisease,D011218
2102,10797418,Prader-Willi syndrome,SpecificDisease,D011218
2103,10797418,PWS,SpecificDisease,D011218
2104,10797418,PWS,SpecificDisease,D011218
2105,10797418,Familial PWS,SpecificDisease,D011218
2106,10797418,PWS,SpecificDisease,D011218
2107,10797418,PWS,SpecificDisease,D011218
2108,10797418,PWS,SpecificDisease,D011218
2112,10915770,Prader-willi syndrome,SpecificDisease,D011218
2113,10915770,Prader-Willi syndrome,SpecificDisease,D011218
2114,10915770,PWS,SpecificDisease,D011218
2115,10915770,neonatal hypotonia,SpecificDisease,D009123
2116,10915770,developmental delay,DiseaseClass,D002658
2117,10915770,childhood-onset obesity,DiseaseClass,D009765
2118,10915770,PWS,Modifier,D011218
2119,10915770,PWS,Modifier,D011218
2120,10915770,PWS,SpecificDisease,D011218
2121,10915770,PWS,Modifier,D011218
2122,10915770,PWS,SpecificDisease,D011218
2123,10915770,abnormalities in brain development,DiseaseClass,D002658
2124,10915770,dysmorphic features,DiseaseClass,D057215
2125,10915770,PWS,SpecificDisease,D011218
2129,1968617,phenylketonuria,SpecificDisease,D010661
2130,1968617,Phenylketonuria,SpecificDisease,D010661
2131,1968617,PKU,SpecificDisease,D010661
2132,1968617,metabolic disease,DiseaseClass,D008659
2133,1968617,PKU,SpecificDisease,D010661
2134,1968617,PKU,Modifier,D010661
2135,1968617,PKU,Modifier,D010661
2136,1968617,genetic defect,DiseaseClass,D030342
2140,7909252,myotonic dystrophy,Modifier,D009223
2141,7909252,myotonic dystrophy,SpecificDisease,D009223
2142,7909252,DM,SpecificDisease,D009223
2143,7909252,DM,Modifier,D009223
2144,7909252,DM,Modifier,D009223
2145,7909252,DM,SpecificDisease,D009223
2146,7909252,Fragile X syndrome,SpecificDisease,D005600
2147,7909252,DM,SpecificDisease,D009223
2148,7909252,DM,SpecificDisease,D009223
2149,7909252,myotonic dystrophy,SpecificDisease,D009223
2150,7909252,DM,Modifier,D009223
2151,7909252,DM,Modifier,D009223
2152,7909252,DM,Modifier,D009223
2153,7909252,DM,Modifier,D009223
2157,1322637,Tay-Sachs,Modifier,D013661
2158,1322637,Tay-Sachs disease,SpecificDisease,D013661
2159,1322637,TSD,SpecificDisease,D013661
2160,1322637,TSD,Modifier,D013661
2161,1322637,TSD,SpecificDisease,D013661
2162,1322637,TSD,Modifier,D013661
2163,1322637,TSD,Modifier,D013661
2164,1322637,Tay-Sachs disease,SpecificDisease,D013661
2168,7490097,Wilson disease,Modifier,D006527
2169,7490097,Wilson disease,Modifier,D006527
2170,7490097,WD,Modifier,D006527
2171,7490097,WD,SpecificDisease,D006527
2175,8116611,myotonic dystrophy,SpecificDisease,D009223
2176,8116611,myotonic dystrophy,SpecificDisease,D009223
2177,8116611,DM,SpecificDisease,D009223
2178,8116611,DM,Modifier,D009223
2179,8116611,DM,Modifier,D009223
2180,8116611,DM,SpecificDisease,D009223
2181,8116611,DM,Modifier,D009223
2182,8116611,DM,Modifier,D009223
2183,8116611,DM,Modifier,D009223
2184,8116611,DM,Modifier,D009223
2185,8116611,DM,Modifier,D009223
2186,8116611,DM,Modifier,D009223
2187,8116611,DM,SpecificDisease,D009223
2191,10571950,PDS,Modifier,C536648
2192,10571950,deafness,SpecificDisease,D003638
2193,10571950,Pendred syndrome,SpecificDisease,C536648
2194,10571950,Pendred syndrome,SpecificDisease,C536648
2195,10571950,recessive inherited disorder,DiseaseClass,D030342
2196,10571950,developmental abnormalities of the cochlea,DiseaseClass,D015834
2197,10571950,sensorineural hearing loss,SpecificDisease,D006319
2198,10571950,diffuse thyroid enlargement,SpecificDisease,D013959
2199,10571950,goiter,SpecificDisease,D006042
2200,10571950,hereditary deafness,SpecificDisease,D030342+D003638
2201,10571950,PDS,SpecificDisease,C536648
2202,10571950,PDS,Modifier,C536648
2203,10571950,deafness,Modifier,D003638
2204,10571950,deafness,SpecificDisease,D003638
2205,10571950,PDS,Modifier,C536648
2206,10571950,PDS,Modifier,C536648
2207,10571950,deafness,Modifier,D003638
2211,10802668,cataracts,SpecificDisease,D002386
2212,10802668,Myotonic dystrophy,SpecificDisease,D009223
2213,10802668,DM,SpecificDisease,D009223
2214,10802668,autosomal dominant disorde,DiseaseClass,D030342
2215,10802668,muscle wasting,SpecificDisease,D009133
2216,10802668,myotonia,DiseaseClass,D009222
2217,10802668,cardiac arrhythmia,DiseaseClass,D001145
2218,10802668,hyperinsulinaemia,SpecificDisease,D006946
2219,10802668,mental retardation,DiseaseClass,D008607
2220,10802668,cataracts,SpecificDisease,D002386
2221,10802668,genetic defect,DiseaseClass,D030342
2222,10802668,DM,SpecificDisease,D009223
2223,10802668,DM,SpecificDisease,D009223
2224,10802668,DM,Modifier,D009223
2225,10802668,cardiac conduction disorders,DiseaseClass,D001145
2226,10802668,DM,SpecificDisease,D009223
2227,10802668,cataract,Modifier,D002386
2228,10802668,cataract,Modifier,D002386
2229,10802668,cataracts,SpecificDisease,D002386
2230,10802668,DM,SpecificDisease,D009223
2231,10802668,DM,SpecificDisease,D009223
2232,10802668,DM,SpecificDisease,D009223
2236,10484765,myotonic dystrophy,Modifier,D009223
2237,10484765,DM,Modifier,D009223
2238,10484765,myotonic dystrophy,SpecificDisease,D009223
2239,10484765,DM,SpecificDisease,D009223
2240,10484765,DM,Modifier,D009223
2241,10484765,DM,Modifier,D009223
2242,10484765,DM,Modifier,D009223
2243,10484765,DM,Modifier,D009223
2244,10484765,DM,Modifier,D009223
2245,10484765,DMPK haploinsufficiency,SpecificDisease,D058495
2249,8071955,myotonic dystrophy,SpecificDisease,D009223
2250,8071955,myotonic dystrophy,SpecificDisease,D009223
2251,8071955,DM,SpecificDisease,D009223
2252,8071955,DM,SpecificDisease,D009223
2253,8071955,DM,Modifier,D009223
2254,8071955,DM,Modifier,D009223
2255,8071955,DM,SpecificDisease,D009223
2259,1361318,Complement factor 2 deficiency,SpecificDisease,OMIM:217000
2260,1361318,Inherited complement deficiencies,DiseaseClass,D007153
2261,1361318,inherited deficiency of complement factor 2,SpecificDisease,OMIM:217000
2262,1361318,C2 deficiency,SpecificDisease,OMIM:217000
2263,1361318,cutaneous vasculitis,SpecificDisease,D018366
2264,1361318,sicca syndrome,SpecificDisease,D012859
2265,1361318,C2 deficiency,SpecificDisease,OMIM:217000
2266,1361318,seropositive rheumatoid arthritis,SpecificDisease,D001172
2270,1352883,retinoblastoma,Modifier,D012175
2271,1352883,retinoblastoma,Modifier,D012175
2272,1352883,tumors,DiseaseClass,D009369
2276,10502833,argininemia,SpecificDisease,D020162
2277,10502833,Argininemia,SpecificDisease,D020162
2278,10502833,autossomal recessive disorder,DiseaseClass,D030342
2279,10502833,deficiency in the cytosolic liver-type arginase enzyme,DiseaseClass,D020162
2280,10502833,argininemia,SpecificDisease,D020162
2284,10930571,faciogenital dysplasia,SpecificDisease,C535331
2285,10930571,Aarskog-Scott syndrome,SpecificDisease,C535331
2286,10930571,Aarskog-Scott Syndrome,SpecificDisease,C535331
2287,10930571,AAS,SpecificDisease,C535331
2288,10930571,X-linked disorder,DiseaseClass,D040181
2289,10930571,short stature,DiseaseClass,D006130
2291,10930571,AAS,Modifier,C535331
2292,10930571,AAS,Modifier,C535331
2293,10930571,AAS,SpecificDisease,C535331
2294,10930571,AAS,Modifier,C535331
2295,10930571,X-linked agammaglobulinemia,SpecificDisease,OMIM:300755
2299,2055114,histidinemia,SpecificDisease,C538320
2303,10364521,fragile X syndrome,SpecificDisease,D005600
2304,10364521,fragile X syndrome,SpecificDisease,D005600
2305,10364521,fragile X syndrome,SpecificDisease,D005600
2306,10364521,fragile X syndrome,SpecificDisease,D005600
2307,10364521,fragile X,Modifier,D005600
2308,10364521,fragile X,Modifier,D005600
2309,10364521,Mentally retarded,Modifier,D008607
2310,10364521,mentally retarded,Modifier,D008607
2311,10364521,fragile X,Modifier,D005600
2315,1384324,Pelizaeus-Merzbacher disease,SpecificDisease,OMIM:312080
2316,1384324,Pelizaeus-Merzbacher disease,SpecificDisease,OMIM:312080
2317,1384324,Pelizaeus-Merzbacher disease,SpecificDisease,OMIM:312080
2321,2404853,DMD,Modifier,D020388
2322,2404853,DMD,Modifier,D020388
2323,2404853,Becker muscular dystrophy,SpecificDisease,C537666
2324,2404853,Becker muscular dystrophy,SpecificDisease,C537666
2328,10406661,kniest dysplasia,SpecificDisease,C537207
2329,10406661,Kniest dysplasia,SpecificDisease,C537207
2330,10406661,type II collagenopathy,DiseaseClass,C535964
2331,10406661,kyphoscoliosis,DiseaseClass,OMIM:610170
2332,10406661,midface hypoplasia,SpecificDisease,OMIM:300194
2333,10406661,myopia,DiseaseClass,D009216
2334,10406661,hearing loss,DiseaseClass,D034381
2335,10406661,Kniest dysplasia,SpecificDisease,C537207
2336,10406661,Kniest dysplasia,SpecificDisease,C537207
2337,10406661,Kniest dysplasia,SpecificDisease,C537207
2338,10406661,Kniest dysplasia,SpecificDisease,C537207
2339,10406661,Kniest dysplasia,Modifier,C537207
2343,8071957,Adenomatous polyposis coli,SpecificDisease,D011125
2344,8071957,autism,SpecificDisease,D001321
2345,8071957,colorectal cancer,SpecificDisease,D015179
2346,8071957,APC,Modifier,D011125
2347,8071957,Adenomatous polyposis coli,SpecificDisease,D011125
2348,8071957,carcinoma of the rectum,SpecificDisease,D012004
2349,8071957,mentally retarded,Modifier,D008607
2350,8071957,autistic,Modifier,D001321
2351,8071957,dysmorphic features,SpecificDisease,D000013
2352,8071957,APC,Modifier,D011125
2356,1338904,APC,Modifier,D011125
2357,1338904,colorectal tumors,DiseaseClass,D015179
2358,1338904,APC,Modifier,D011125
2359,1338904,adenomatous polyposis coli,Modifier,D011125
2360,1338904,APC,Modifier,D011125
2361,1338904,colorectal tumors,DiseaseClass,D015179
2362,1338904,adenomas,DiseaseClass,D000236
2363,1338904,carcinomas,DiseaseClass,D009369
2364,1338904,familial adenomatous polyposis,Modifier,D011125
2365,1338904,FAP,Modifier,D011125
2366,1338904,APC,Modifier,D011125
2367,1338904,tumors,DiseaseClass,D009369
2368,1338904,tumors,DiseaseClass,D009369
2369,1338904,tumor,DiseaseClass,D009369
2370,1338904,APC,Modifier,D011125
2371,1338904,APC,Modifier,D011125
2372,1338904,tumors,DiseaseClass,D009369
2373,1338904,adenomas,DiseaseClass,D000236
2374,1338904,carcinomas,DiseaseClass,D009369
2375,1338904,APC,Modifier,D011125
2376,1338904,adenomas,DiseaseClass,D000236
2377,1338904,carcinomas,DiseaseClass,D009369
2378,1338904,APC,Modifier,D011125
2379,1338904,colorectal tumors,DiseaseClass,D015179
2383,3362213,Tay-Sachs disease,SpecificDisease,D013661
2384,3362213,Tay-Sachs disease,SpecificDisease,D013661
2385,3362213,autosomal recessive genetic disorder,DiseaseClass,D030342
2386,3362213,Tay-Sachs disease,SpecificDisease,D013661
2390,10484772,Coats' disease,SpecificDisease,D058456
2391,10484772,unilateral retinal telangiectasis,SpecificDisease,D058456
2392,10484772,Coats disease,SpecificDisease,D058456
2393,10484772,abnormal retinal vascular development,DiseaseClass,D058456
2394,10484772,retinal telangiectasis,SpecificDisease,D058456
2396,10484772,exudative retinal detachment,DiseaseClass,D012163
2397,10484772,Coats disease,SpecificDisease,D058456
2398,10484772,Coats disease,SpecificDisease,D058456
2399,10484772,Norrie disease,SpecificDisease,C537849
2400,10484772,Coats disease,SpecificDisease,D058456
2401,10484772,Coats telangiectasis,SpecificDisease,D058456
2402,10484772,deficiency of norrin,DiseaseClass,C537849
2406,1357962,Trisomy 15,SpecificDisease,C538037
2407,1357962,Prader-Willi syndrome,SpecificDisease,D011218
2408,1357962,maternal disomy,SpecificDisease,D024182
2409,1357962,Uniparental disomy,SpecificDisease,D024182
2410,1357962,Prader-Willi syndrome,SpecificDisease,D011218
2411,1357962,PWS,SpecificDisease,D011218
2412,1357962,uniparental disomy,SpecificDisease,D024182
2413,1357962,uniparental disomy,SpecificDisease,D024182
2414,1357962,trisomy 15,SpecificDisease,C538037
2415,1357962,hypotonic,SpecificDisease,D009123
2416,1357962,PWS,SpecificDisease,D011218
2417,1357962,PWS,SpecificDisease,D011218
2418,1357962,uniparental disomy,SpecificDisease,D024182
2419,1357962,PWS,SpecificDisease,D011218
2423,492335,defect in secretion of complement C5,SpecificDisease,OMIM:609536
2424,492335,deficiency of the fifth (C5) component of complement1-3,SpecificDisease,OMIM:609536
2425,492335,C5 deficiency,SpecificDisease,OMIM:609536
2429,8528199,Wiskott-Aldrich syndrome,SpecificDisease,D014923
2430,8528199,X-linked thrombocytopenia,SpecificDisease,OMIM:313900
2431,8528199,Wiskott-Aldrich syndrome,SpecificDisease,D014923
2432,8528199,WAS,SpecificDisease,D014923
2433,8528199,congenital thrombocytopenia,SpecificDisease,OMIM:313900
2434,8528199,X-linked thrombocytopenia,SpecificDisease,OMIM:313900
2435,8528199,WAS,SpecificDisease,D014923
2436,8528199,WAS,Modifier,D014923
2440,1307253,Duchenne and Becker muscular dystrophy,Modifier,D020388|C537666
2441,1307253,DMD,Modifier,D020388
2442,1307253,BMD,Modifier,C537666
2443,1307253,Duchenne,Modifier,D020388
2447,8346255,tumors,DiseaseClass,D009369
2449,8346255,retinoblastoma tumors,SpecificDisease,D012175
2450,8346255,tumors,DiseaseClass,D009369
2451,8346255,tumors,DiseaseClass,D009369
2452,8346255,tumors,DiseaseClass,D009369
2456,7951315,congenital cataracts,SpecificDisease,D002386
2457,7951315,aniridia,SpecificDisease,D015783
2458,7951315,anophthalmia,SpecificDisease,D000853
2459,7951315,central nervous system defects,DiseaseClass,D009421
2460,7951315,aniridia,SpecificDisease,D015783
2461,7951315,haploinsufficiency of PAX6,SpecificDisease,OMIM:106210
2462,7951315,aniridia,SpecificDisease,D015783
2463,7951315,congenital cataracts,SpecificDisease,D002386
2464,7951315,corneal dystrophy,SpecificDisease,D003317
2466,7951315,no eyes,DiseaseClass,D000853
2470,409732,Hereditary C7 deficiency,SpecificDisease,OMIM:610102
2471,409732,ankylosing spondylitis,SpecificDisease,D013167
2472,409732,deficient in the seventh component of complement,SpecificDisease,OMIM:610102
2473,409732,C7 deficiency,SpecificDisease,OMIM:610102
2474,409732,CM deficienty,SpecificDisease,OMIM:610102
2479,10598815,Alstrom syndrome,SpecificDisease,D056769
2480,10598815,Alstrom syndrome,SpecificDisease,D056769
2481,10598815,autosomal recessive disorder,DiseaseClass,D030342
2482,10598815,retinal degeneration,SpecificDisease,D012162
2483,10598815,sensorineural hearing loss,SpecificDisease,D006319
2484,10598815,obesity,SpecificDisease,D009765
2485,10598815,non-insulin-dependent diabetes mellitus,SpecificDisease,D003924
2486,10598815,Alstrom syndrome,SpecificDisease,D056769
2487,10598815,Alstrom syndrome,SpecificDisease,D056769
2491,2575071,choroideremia,Modifier,D015794
2492,2575071,choroideremia,SpecificDisease,D015794
2493,2575071,TCD,SpecificDisease,D015794
2494,2575071,TCD,Modifier,D015794
2495,2575071,TCD,SpecificDisease,D015794
2496,2575071,TCD,Modifier,D015794
2497,2575071,TCD,SpecificDisease,D015794
2498,2575071,TCD,SpecificDisease,D015794
2499,2575071,TCD,SpecificDisease,D015794
2500,2575071,TCD,Modifier,D015794
2501,2575071,choroideremia,Modifier,D015794
2502,2575071,TCD,Modifier,D015794
2506,2253938,G6PD deficiency,SpecificDisease,D005955
2507,2253938,G6PD deficiency,SpecificDisease,D005955
2508,2253938,G6PD deficiency,SpecificDisease,D005955
2509,2253938,G6PD deficiency,SpecificDisease,D005955
2510,2253938,G6PD deficiency,SpecificDisease,D005955
2514,10411929,Chediak-Higashi syndrome,SpecificDisease,D002609
2515,10411929,Chediak-Higashi syndrome,SpecificDisease,D002609
2516,10411929,CHS,SpecificDisease,D002609
2517,10411929,inherited disorder,DiseaseClass,D030342
2518,10411929,lymphoproliferative syndrome,SpecificDisease,D008232
2519,10411929,hemophagocytosis,DiseaseClass,D051359
2520,10411929,CHS,SpecificDisease,D002609
2521,10411929,lymphoproliferative syndrome,SpecificDisease,D008232
2522,10411929,CHS,Modifier,D002609
2523,10411929,CHS,Modifier,D002609
2524,10411929,lymphoproliferative disease,SpecificDisease,D008232
2528,10398436,hepatoblastoma,SpecificDisease,D018197
2529,10398436,Hepatoblastoma,SpecificDisease,D018197
2530,10398436,malignant tumor of the liver,DiseaseClass,D008113+D018198
2531,10398436,tumor,Modifier,D009369
2532,10398436,adenomatous polyposis coli,SpecificDisease,D011125
2533,10398436,APC tumor,Modifier,D011125
2534,10398436,hepatoblastoma,Modifier,D018197
2535,10398436,tumor,Modifier,D009369
2536,10398436,adenomatous polyposis coli,SpecificDisease,D011125
2537,10398436,hepatoblastomas,SpecificDisease,D018197
2538,10398436,tumor,Modifier,D009369
2539,10398436,hepatoblastoma,SpecificDisease,D018197
2540,10398436,tumor,Modifier,D009369
2544,1833974,Tay-Sachs disease,SpecificDisease,D013661
2545,1833974,Tay-Sachs disease,SpecificDisease,D013661
2546,1833974,Tay-Sachs disease,Modifier,D013661
2550,10742101,obesity,SpecificDisease,D009765
2551,10742101,mesenchymal tumour,Modifier,D008637
2552,10742101,fat-cell tumours,DiseaseClass,D018205
2553,10742101,lipomas,DiseaseClass,D008067
2554,10742101,obesity,SpecificDisease,D009765
2555,10742101,obese,Modifier,D009765
2557,10742101,obesity,SpecificDisease,D009765
2558,10742101,obesity,SpecificDisease,D009765
2559,10742101,leptin deficiency,SpecificDisease,OMIM:164160
2560,10742101,obesity,SpecificDisease,D009765
2564,10210128,Pelizaeus-Merzbacher disease,SpecificDisease,OMIM:312080
2565,10210128,Pelizaeus-Merzbacher disease,SpecificDisease,OMIM:312080
2566,10210128,Pelizaeus Merzbacher disease,SpecificDisease,OMIM:312080
2570,1056013,Ataxia-telangiectasia,SpecificDisease,D001260
2571,1056013,genetic disorder,DiseaseClass,D030342
2572,1056013,immune deficiency,DiseaseClass,D007153
2573,1056013,chromosome instability,DiseaseClass,D043171
2574,1056013,lymphoid malignancy,SpecificDisease,D008223
2575,1056013,ataxia-telangiectasia,SpecificDisease,D001260
2576,1056013,chronic lymphocytic leukemia,SpecificDisease,D015451
2577,1056013,leukemia,DiseaseClass,D007938
2578,1056013,leukemic,Modifier,D007938
2579,1056013,lymphoid malignancies,SpecificDisease,D008223
2580,1056013,Burkitts lymphoma,SpecificDisease,D002051
2581,1056013,lymphoid neoplasms,DiseaseClass,D008223
2585,1301200,hyperphenylalaninemia,DiseaseClass,D010661
